amount,venue,address,city,state,zip,type
" $8,406,430 ","Coming Attractions Theatres, Inc. - SVOG",2200 Ashland Street ,Ashland,OR,97520,Motion picture theater operator
" $15,518 ",Jessica Sage - SVOG,500 Iowa St ,Ashland,OR,97520,Live performing arts organization operator
" $855,434 ","Oregon Cabaret Theatre, Inc. - SVOG",241 Hargadine St.,Ashland,OR,97520,Live performing arts organization operator
" $10,000,000 ",Oregon Shakespeare Festival Association - SVOG,15 S Pioneer St ,Ashland,OR,97520,Live performing arts organization operator
" $172,407 ",Rogue Valley Symphony Association - SVOG,"33 N. First Street, Suite 1 ",Ashland,OR,97520,Live performing arts organization operator
" $35,752 ",Southern Oregon Repertory Singers - SVOG,PO Box 1091 ,Ashland,OR,97520,Live performing arts organization operator
" $58,470 ",Astor Street Opry Company - SVOG,129 W. Bond Street ,Astoria,OR,97103,Live performing arts organization operator
" $203,898 ","Liberty Restoration, Inc - SVOG",1203 Commercial Street,Astoria,OR,97103,Live performing arts organization operator
" $182,996 ","Eltrym Theater, LLC. - SVOG",1809 1st Street ,Baker City,OR,97814,Motion picture theater operator
" $1,144,425 ",Beach Cinema Alehouse LLC - SVOG,16055 SW Walker Road #425 ,Beaverton,OR,97006,Motion picture theater operator
" $734,092 ","Cornelius Cinemas, Inc. - SVOG","16055 SW Walker Road, #425 ",Beaverton,OR,97006,Motion picture theater operator
" $866,136 ",Glory Entertainment LLC - SVOG,8718 SW Muledeer Dr ,Beaverton,OR,97007,Live venue operator or promoter
" $75,500 ",Michael Allen Harrison Productions - SVOG,15655 NW Perimeter Dr. ,Beaverton,OR,97006,Live venue operator or promoter
" $735,534 ",Renewal House Northwest - SVOG,10930 SW Walker Rd ,Beaverton,OR,97005,Live venue operator or promoter
" $112,736 ",1988 Entertainment - SVOG,37 SE Bridgeford Blvd A2,Bend,OR,97702,Live venue operator or promoter
" $147,037 ","BendFilm, Inc. - SVOG",1000 NW Wall Street Suite 240,Bend,OR,97703,Motion picture theater operator
" $88,615 ",Cascades Theatrical Company - SVOG,148 Greenwood Avenue,Bend,OR,97703,Live performing arts organization operator
" $138,837 ","D Squared Productions, INC. - SVOG",3279 NE Jonahs Ct. ,Bend,OR,97701,Live venue operator or promoter
" $34,542 ","Ghost Tree Invitational, LTD - SVOG",63088 NE 18th Street Suite 200 ,Bend,OR,97701,Live venue operator or promoter
" $880,684 ",High Desert Museum - SVOG,59800 S HWY 97 ,Bend,OR,97702,Museum Operator
" $1,126,014 ","Lay it Out, Inc. - SVOG",704 NW Georgia ,Bend,OR,97701,Live performing arts organization operator
" $208,474 ",Midtown Events LLC - SVOG,51 NW GREENWOOD ,Bend,OR,97703,Live venue operator or promoter
" $530,666 ",TOWER THEATRE FOUNDATION - SVOG,835 NW WALL ST. ,Bend,OR,97703,Live venue operator or promoter
" $148,825 ","Dos Mil, LLC - SVOG",621 Chetco Avenue P.O. Box 82,Brookings,OR,97415,Motion picture theater operator
" $541,395 ",Canby Cinema 8 LLC - SVOG,"252 NE 2nd Ave Apt, suite, floor, etc.",Canby,or,97013,Motion picture theater operator
" $15,847 ",CANBY PIONEER CHAPEL - SVOG,508 NW 3RD AVE ,Canby,OR,97013,Live venue operator or promoter
" $3,620 ",Cannon Beach Historical Society - SVOG,1387 South Spruce Street,Cannon Beach,OR,97110,Museum Operator
" $98,511 ",Coaster Theater Productions - SVOG,108 N. Hemlock ,Cannon Beach,OR,97110,Live venue operator or promoter
" $57,307 ",Egyptian Theatre Preservation Association - SVOG,229 South Broadway ,Coos Bay,OR,97420,Motion picture theater operator
" $150,318 ",24FPS INC - SVOG,215 SW 4th ST ,Corvallis,OR,97333,Motion picture theater operator
" $111,702 ",Whiteside Theatre Foundation - SVOG,PO Box #1105 ,Corvallis,OR,97339,Live performing arts organization operator
" $57,506 ",Cottage Theatre - SVOG,700 Village Drive ,Cottage Grove,OR,97424,Live performing arts organization operator
" $80,373 ",Jeff Mexico LLC - SVOG,166 SE Mill ST ,Dallas,OR,97338,Motion picture theater operator
" $124,878 ",Willamette Cascades Community Land Trust - SVOG,81868 LOST VALLEY LN,Dexter,OR,97431,Live venue operator or promoter
" $9,820 ",Philip Foster Farm Historic Site - SVOG,22725 SE Eagle Creek Rd. ,Eagle Creek,OR,97022,Museum Operator
" $73,908 ",Friends of the Opera House - SVOG,P.O. Box 492 ,Elgin,OR,97827,Live performing arts organization operator
" $18,015 ",Wallowa Valley Music Alliance - SVOG,PO Box 148 309 East Logan,Enterprise,OR,97828,Live performing arts organization operator
" $137,859 ",Ballet Fantastique - SVOG,960 Oak St. ,Eugene,OR,97401,Live performing arts organization operator
" $20,755 ",Benjamin Annand - SVOG,541 Willamette St. Suite 102 ,Eugene,OR,97401,Live venue operator or promoter
" $210,131 ",Bijou Classic LLC - SVOG,492 E 13th Ave ,Eugene,OR,97401,Motion picture theater operator
" $2,519,078 ",City of Eugene - Hult Center for the Performing Arts - SVOG,125 E. 8th Ave ,Eugene,OR,97401,Live venue operator or promoter
" $266,676 ",COMMUNITY CENTER FOR THE PERFORMING ARTS - SVOG,291 W 8TH AVE ,Eugene,OR,97401,Live venue operator or promoter
" $189,400 ",Dankshaca LLC - SVOG,44 East 7th Ave ,Eugene,OR,97401,Live venue operator or promoter
" $107,899 ",David Minor Theater LLC - SVOG,360 W 1st Ave. ,Eugene,OR,97401,Motion picture theater operator
" $292,801 ",Emeraldsburg Inc - SVOG,407 Blair Blvd,Eugene,Or,97402,Live venue operator or promoter
" $620,517 ",Eugene Ballet Company - SVOG,174 East 16th Avenue ,Eugene,OR,97401,Live performing arts organization operator
" $54,674 ","Eugene Science Center, Inc. - SVOG",2200 Leo Harris Parkway ,Eugene,OR,97401,Museum Operator
" $448,367 ","Eugene Symphony Association, Inc. - SVOG",115 West 8th Avenue Suite 115,Eugene,OR,97401,Live performing arts organization operator
" $147,350 ",Faerieworlds LLC - SVOG,3816 North Shasta Loop ,Eugene,OR,97405,Live venue operator or promoter
" $1,829,658 ","Kesey Enterprises, Inc. - SVOG",29440 Airport Rd ,Eugene,OR,97402,Live venue operator or promoter
" $120,712 ",MAINSTAGE THEATRE COMPANY - SVOG,P. O. Box 11732,Eugene,OR,97440,Live performing arts organization operator
" $413,871 ",OCTOBER 17 LLC - SVOG,43 W Broadway ,Eugene,OR,97401,Motion picture theater operator
" $14,844 ",Orchestra Next - SVOG,174 E 16th Ave Suite 142,Eugene,OR,97401,Live performing arts organization operator
" $133,874 ",Oregon Contemporary Theatre - SVOG,194 W Broadway ,Eugene,OR,97401,Live performing arts organization operator
" $1,279,027 ",Oregon Country Fair - SVOG,442 Lawrence St. ,Eugene,OR,97401,Live venue operator or promoter
" $86,755 ",Rose Children's Theatre - SVOG,3843 Vine Maple St ,Eugene,OR,97405,Live performing arts organization operator
" $219,445 ",Simply Pacific LLC - SVOG,199 W 8th Ave ,Eugene,OR,97401,Live venue operator or promoter
" $481,138 ",The John G. Shedd Institute for the Arts - SVOG,P.O. Box 1497 ,Eugene,OR,97440,Live performing arts organization operator
" $52,800 ",Willamette Jazz Society - SVOG,124 W. Broadway Ave ,Eugene,OR,97401,Live performing arts organization operator
" $32,447 ","Children's Repertory of Oregon Workshops, Inc. (C.R.O.W.) - SVOG",3120 Hwy 101,Florence,OR,97439,Live performing arts organization operator
" $336,818 ",City Lights Cinemas LLC - SVOG,1930 Highway 101 ,Florence,OR,97439,Motion picture theater operator
" $65,796 ","Dancin Dakinis, Incorporated - SVOG",407 Slusher Store Rd. NE ,Floyd,OR,24091,Live venue operator or promoter
" $138,804 ",The Rogue Theatre Inc. - SVOG,143 SE H St. ,Grants Pass,OR,97526,Live performing arts organization operator
" $52,325 ",Cine Escapes LLC - SVOG,204 ne 2nd street ,Gresham,OR,97030,Live performing arts organization operator
" $369,111 ",Mt Hood Theatre Inc - SVOG,401 E Powell,Gresham,OR,97030,Motion picture theater operator
" $102,215 ","VOICES, INC - SVOG",4294 SE Augusta Loop ,Gresham,OR,97080,Live performing arts organization operator
" $70,425 ",Bag And Baggage Productions - SVOG,350 E. Main Street,Hillsboro,OR,97123,Live performing arts organization operator
" $28,737 ","Friends of H.A.R.T., Inc. - SVOG",PO Box 552 ,Hillsboro,OR,97123,Theatrical producer
" $1,059,622 ",NW Event Management Group Inc - SVOG,2900 NE Century Blvd ,Hillsboro,OR,97124,Live venue operator or promoter
" $25,600 ",Stages Performing Arts Youth Academy - SVOG,1140 SE 38th Ave ,Hillsboro,OR,97123,Live performing arts organization operator
" $818,097 ",Skylight Entertainment - SVOG,107 Oak ,Hood River,OR,97031,Motion picture theater operator
" $147,619 ",Ross Ragland Theatre - SVOG,218 N 7th St. ,Klamath Falls,OR,97601,Live performing arts organization operator
" $16,482 ",HQ LLC - SVOG,116 Depot Street ,La Grande,OR,97850,Live venue operator or promoter
" $323,397 ",La Grande Theatres LLC - SVOG,1311 Adams Ave ,La Grande,OR,97850,Motion picture theater operator
" $739,386 ",Lakewood Theatre Company - SVOG,368 S State St ,Lake Oswego,OR,97034,Live performing arts organization operator
" $41,400 ",One World Chorus - SVOG,333 South State Street 229,Lake Oswego,OR,97034,Live performing arts organization operator
" $773,601 ",Oswego Investors LLC - SVOG,106 N State St,Lake Oswego,OR,97202,Motion picture theater operator
" $26,191 ",Sarah W McCarthy - SVOG,5871 Bonita Road ,Lake Oswego,OR,97035,Talent representative
" $78,572 ",Kuhn Theater LLC - SVOG,668 S Main St ,Lebanon,OR,97355,Motion picture theater operator
" $17,957 ",Siletz Bay Music Festival - SVOG,PO Box 1041 ,Lincoln Ciity,OR,97367,Live performing arts organization operator
" $72,942 ",Bijou Theatre - SVOG,1624 NE Hwy 101 ,Lincoln City,OR,97367,Motion picture theater operator
" $162,437 ",Lincoln City Cultural Center - SVOG,540 NE Hwy 101 POB 752,Lincoln City,OR,97367,Live performing arts organization operator
" $276,524 ",Madras Cinema 5 LLC - SVOG,1101 SW Hwy 97 ,Madras,OR,97441,Motion picture theater operator
" $1,298,039 ",Evergreen Aviation and Space Museum and the Michael King Smith Educati - SVOG,500 NE Captain Michael King Smith Way ,Mcminnville,OR,97128,Museum Operator
" $337,384 ",Craterian Performances Company - SVOG,23 S Central Avenue ,Medford,OR,97501,Live venue operator or promoter
" $1,022,467 ",Peter Britt Gardens Music and Arts Festival Association - SVOG,216 West Main ,Medford,OR,97501,Live performing arts organization operator
" $4,925 ","Phoenix Clubhouse LLC, The - SVOG",2237 S Columbus Ave,Medford,OR,97501,Live venue operator or promoter
" $77,835 ",Randall Theatre Company - SVOG,115 E Main Street ,Medford,OR,97501,Live performing arts organization operator
" $6,270 ","Vibe One Music, LLC - SVOG",601 Shadow Wood Dr ,Medford,OR,97501,Talent representative
" $30,598 ",Western Oregon University - SVOG,345 Monmouth Ave N ,Monmouth,OR,97361,Live venue operator or promoter
" $2,850,624 ",McKee Enterprises Inc. - SVOG,P.O. BOX 1930,New Port,OR,97365,Motion picture theater operator
" $3,691,507 ",Oregon Coast Aquarium Inc - SVOG,2820 SE Ferry Slip Rd ,Newport,OR,97365,Museum Operator
" $134,015 ",Oregon Coast Council for the Arts - SVOG,777 W Olive St PO Box 1315,Newport,OR,97365,Live performing arts organization operator
" $556,769 ","Happy Canyon Company, Inc. - SVOG",1114 SE COURT AVE PO BOX 609,Pendleton,OR,97801,Live venue operator or promoter
" $35,449 ",Jackalope Jamboree LLC - SVOG,314 NW Gilliam Ave ,Pendleton,OR,97801,Live venue operator or promoter
" $13,934 ",Oregon East Symphony - SVOG,500 SW Dorion ,Pendleton,OR,97801,Live performing arts organization operator
" $1,503,138 ","STADIUM ENTERTAINMENT, LLC - SVOG",822 NW 8th Street PO Box 1005,Pendleton,OR,97801,Live venue operator or promoter
" $44,530 ",Umatilla County Historical Society - SVOG,108 SW Frazer PO Box 253 ,Pendleton,OR,97801,Museum Operator
" $626,008 ","21 Screens, LLC - SVOG",616 NW 21st Avenue ,Portland,OR,97209,Motion picture theater operator
" $39,827 ",45th Parallel - SVOG,PO Box 12273 ,Portland,OR,97212,Live performing arts organization operator
" $969,538 ",Afton LLC - SVOG,1001 SE Water Ave #250 ,Portland,OR,97214,Live venue operator or promoter
" $4,635 ","Alaska Music Festivals, LLC - SVOG",8337 SE Morrison St. ,Portland,OR,97216,Live venue operator or promoter
" $34,687 ",Alberta Abbey Foundation - SVOG,126 NE Alberta St Ste 108,Portland,OR,97211,Live venue operator or promoter
" $4,604 ",Amber Catlin - SVOG,9994 SE WASHINGTON ST ,Portland,OR,97216,Live venue operator or promoter
" $137,723 ",Artichoke Community Music - SVOG,2007 SE Powell Blvd ,Portland,OR,97002,Live venue operator or promoter
" $166,364 ",Artists Repertory Theatre - SVOG,1515 SW Morrison Street ,Portland,OR,97205,Theatrical producer
" $67,313 ","Bad Reputation Productions, LLC/ The Siren Theater - SVOG",315 NW Davis ,Portland,OR,97209,Live venue operator or promoter
" $479,445 ","Beloved Presents, LLC - SVOG",3755 SE Yamhill,Portland,OR,97214,Live venue operator or promoter
" $12,349 ",Blue Sun Entertainment LLC - SVOG,"6354 SE Foster Rd, #5 ",Portland,OR,97206,Talent representative
" $9,747 ",Blues Recess Productions - SVOG,2735 SE 30th Ave,Portland,OR,97202,Live performing arts organization operator
" $4,428 ",Boom Arts - SVOG,3121 SW Moody Ave. suite 200 ,Portland,OR,97239,Theatrical producer
" $148,085 ",Bouquet Enterprise LLC - SVOG,1665 SE Bybee Blvd ,Portland,OR,97212,Live venue operator or promoter
" $464,021 ","BREWVIES, LLC - SVOG",7818 SE Stark St ,Portland,OR,97215,Motion picture theater operator
" $2,012,785 ","BURNSIDE ENTERTAINMENT GROUP, LLC - SVOG",830 E BURNSIDE ST ,Portland,OR,97214,Live venue operator or promoter
" $105,452 ",CAPPELLA ROMANA - SVOG,620 SW MAIN ST STE 714 ,Portland,OR,97205,Live performing arts organization operator
" $1,504,930 ","Center Stage Comedy West, LLC - SVOG",1510 SE 9th Avenue ,Portland,OR,97214,Live venue operator or promoter
" $129,732 ","Chamber Music Northwest, Inc. - SVOG","2300 SW 1st Ave, Ste 103 ",Portland,OR,97201,Live performing arts organization operator
" $137,368 ",Clinton Street Theater - SVOG,2522 Southeast Clinton Street ,Portland,OR,97202,Motion picture theater operator
" $36,492 ",CoHo Productions Ltd. - SVOG,2257 NW Raleigh St ,Portland,Or,97210,Live venue operator or promoter
" $282,811 ",Curious Comedy Productions (in DUNS as Comedy Prod Curious) - SVOG,5225 NE M L King Blvd ,Portland,OR,97211,Live venue operator or promoter
" $11,574 ",CymaSpace - SVOG,1732 SE Haig St ,Portland,OR,97202,Live performing arts organization operator
" $395,284 ",Double Skunk LLC - SVOG,2958 NE Glisan St.,Portland,OR,97232,Live venue operator or promoter
" $324,426 ","DTL, Inc. dba Double Tee Concerts - SVOG",10 NW 6th Ave. ,Portland,OR,97209,Live venue operator or promoter
" $508,916 ",E45T LLC - SVOG,315 SE 3RD AVE ,Portland,OR,97214,Live venue operator or promoter
" $4,910 ",en Taiko - SVOG,4938 NE 15th Ave #E,Portland,OR,97211,Live performing arts organization operator
" $1,116,050 ",Film Action Oregon - SVOG,4035 NE Sandy Blvd Suite 212 ,Portland,OR,97212,Motion picture theater operator
" $137,207 ",Friends of Chamber Music - SVOG,211 SE Caruther St Suite 202,Portland,OR,97214,Live performing arts organization operator
" $1,497,644 ",Good George LLC - SVOG,3939 N Mississippi Ave ,Portland,OR,97227,Live venue operator or promoter
" $21,915 ",Hand2Mouth - SVOG,3121 South Moody Ave Suite 105,Portland,OR,97239,Live performing arts organization operator
" $299,164 ",Harefest LLC - SVOG,6115 NE 30TH AVE ,Portland,OR,97211,Live venue operator or promoter
" $453,488 ","Hawthorne Entertainment, Inc - SVOG",317 NE Sacramento Street,Portland,OR,97212,Live venue operator or promoter
" $476,620 ",Holocene LLC - SVOG,1001 SE Morrison ,Portland,OR,97214,Live venue operator or promoter
" $136,609 ","Imago, The Theatre Mask Ensemble - SVOG",17 SE 8th Avenue ,Portland,OR,97214,Live performing arts organization operator
" $3,495,388 ",Japanese Garden Society of Oregon - SVOG,611 SW Kingston Ave. ,Portland,OR,97205,Museum Operator
" $368,827 ",Jason Fellman Music LLC - SVOG,6115 NE 30th Ave ,Portland,OR,97211,Live venue operator or promoter
" $18,266 ",Kickstand Comedy - SVOG,16 NW Broadway Street ,Portland,OR,97209,Live performing arts organization operator
" $679,527 ",Lil Fats Inc. - SVOG,1233 SE 122ND AVE ,Portland,OR,97233,Live venue operator or promoter
" $591,019 ",Literary Arts Inc - SVOG,925 SW Washington Street ,Portland,OR,97205,Live performing arts organization operator
" $1,190,494 ","Living Room Theaters Oregon, LLC - SVOG",921 SW Washington S. Suite 220,Portland,OR,97205,Motion picture theater operator
" $483,398 ","LR Theaters, LLC - SVOG",921 SW Washington St Suite 220,Portland,OR,97205,Motion picture theater operator
" $111,972 ",Metropolitan Youth Symphony - SVOG,4800 SW Macadam Ave Suite 105 ,Portland,OR,97225,Live performing arts organization operator
" $822,221 ",Milieu Productions LLC - SVOG,3000 NE Alberta Street ,Portland,OR,97211,Live venue operator or promoter
" $97,093 ",Miracle Theatre Group - SVOG,425 SE 6th Ave ,Portland,OR,97214,Live performing arts organization operator
" $30,627 ",Misfit Academy - SVOG,210 SE Madison St Ste 15 ,Portland,OR,97214,Live venue operator or promoter
" $1,412,263 ",Mississippi Productions Inc. - SVOG,3939 N Mississippi Ave ,Portland,OR,97227,Live venue operator or promoter
" $6,018,456 ","MONQUI, INC. - SVOG","1028 SE WATER AVE., STE. 270 ",Portland,OR,97228,Live venue operator or promoter
" $12,273 ",Montavilla Jazz Festival - SVOG,1178 SE 86th Ave ,Portland,OR,97216,Live performing arts organization operator
" $170,982 ",Naveed Inc - SVOG,1001 SE Water Ave #250 ,Portland,OR,97214,Talent representative
" $37,434 ",New Expressive Works - SVOG,3737 SE CARUTHERS STREET,Portland,OR,97214,Live performing arts organization operator
" $146,635 ",Nordic Northwest - SVOG,8800 SW Oleson Road ,Portland,OR,97223,Live venue operator or promoter
" $283,350 ","Northwest Children's Theater and School, Inc - SVOG",1819 NW Everett Street ,Portland,OR,97209,Live performing arts organization operator
" $424,013 ",Northwest Professional Dance Project - SVOG,211 NE 10th Ave ,Portland,OR,97232,Live performing arts organization operator
